date,district,region,estate_name,address,block_name,floor,flat,saleable_area_sqm,price_hkd,price_per_sqft_hkd,transaction_type,year,month,quarter
2024-04-12,Tuen Mun,New Territories & Outlying Islands,CRYSTAL HOUSE,"41 Canton Drive, Tuen Mun",BLOCK A,9,33,31.5,2497900.0,79298.0,New Sale,2024,4,2
2024-04-12,Sai Kung,New Territories & Outlying Islands,CRYSTAL HOUSE,"104 Queen Avenue, Sai Kung",BLOCK A,24,37,57.5,3829600.0,66601.0,Resale,2024,4,2
2024-04-12,Islands,New Territories & Outlying Islands,CRYSTAL HOUSE,"71 Lockhart Gardens, Islands",BLOCK E,2,26,47.3,3825900.0,80885.0,New Sale,2024,4,2
2024-04-12,Sai Kung,New Territories & Outlying Islands,JASMINE TERRACE,"166 Canton Lane, Sai Kung",BLOCK F,40,25,49.7,3056900.0,61508.0,New Sale,2024,4,2
2024-04-12,Yau Tsim Mong,Kowloon,METROPOLIS PARK,"67 Hennessy Avenue, Yau Tsim Mong",BLOCK C,35,35,71.0,3778500.0,53218.0,Resale,2024,4,2
2024-04-12,Tsuen Wan,New Territories & Outlying Islands,THE VICTORIA,"84 Queen Path, Tsuen Wan",BLOCK A,22,38,40.0,1886700.0,47168.0,Resale,2024,4,2
2024-04-12,Sai Kung,New Territories & Outlying Islands,METROPOLIS PARK,"82 Nathan Drive, Sai Kung",BLOCK A,3,32,36.0,1295500.0,35987.0,Resale,2024,4,2
2024-04-12,Kwun Tong,Kowloon,RUBY MANSION,"107 Prince Drive, Kwun Tong",BLOCK F,31,2,36.5,3012100.0,82524.0,Resale,2024,4,2
2024-04-12,Sha Tin,New Territories & Outlying Islands,OCEAN FRONT,"29 Nathan Drive, Sha Tin",BLOCK C,36,15,36.4,2715000.0,74588.0,Resale,2024,4,2
2024-04-13,Kwun Tong,Kowloon,RUBY MANSION,"113 Canton Road, Kwun Tong",BLOCK B,36,10,69.3,3452300.0,49817.0,Resale,2024,4,2
2024-04-13,Yau Tsim Mong,Kowloon,PEAK RESIDENCE,"129 Hennessy Road, Yau Tsim Mong",BLOCK D,27,23,60.4,4002400.0,66265.0,New Sale,2024,4,2
2024-04-13,Sham Shui Po,Kowloon,ROSE COURT,"81 Prince Path, Sham Shui Po",BLOCK B,4,30,74.2,6490400.0,87472.0,Resale,2024,4,2
2024-04-13,Eastern,Hong Kong Island,JADE GARDEN,"31 Victoria Court, Eastern",BLOCK D,32,27,39.8,3041200.0,76411.0,Resale,2024,4,2
2024-04-13,Sham Shui Po,Kowloon,MAGNOLIA PLACE,"19 Queen Drive, Sham Shui Po",BLOCK D,31,1,26.5,1532400.0,57827.0,New Sale,2024,4,2
2024-04-13,Eastern,Hong Kong Island,JADE GARDEN,"115 Victoria Street, Eastern",BLOCK D,32,5,48.3,3866100.0,80043.0,Resale,2024,4,2
2024-04-13,Kwai Tsing,New Territories & Outlying Islands,LILY MANSION,"183 Canton Gardens, Kwai Tsing",BLOCK E,38,34,25.8,1495000.0,57944.0,New Sale,2024,4,2
2024-04-13,Sha Tin,New Territories & Outlying Islands,LOTUS TOWER,"136 Hennessy Path, Sha Tin",BLOCK E,29,20,52.8,4468100.0,84624.0,Resale,2024,4,2
2024-04-14,Kowloon City,Kowloon,HARBOUR VIEW,"121 Lockhart Road, Kowloon City",BLOCK E,40,5,63.2,5220800.0,82607.0,Resale,2024,4,2
2024-04-14,Kwai Tsing,New Territories & Outlying Islands,RUBY MANSION,"164 Canton Gardens, Kwai Tsing",BLOCK D,20,4,78.4,5213800.0,66503.0,Resale,2024,4,2
2024-04-14,Islands,New Territories & Outlying Islands,PEAK RESIDENCE,"41 Des Voeux Road, Islands",BLOCK C,11,24,34.5,1778200.0,51541.0,Resale,2024,4,2
2024-04-14,Eastern,Hong Kong Island,GOLDEN HEIGHTS,"105 Nathan Street, Eastern",BLOCK F,6,5,65.1,7510600.0,115370.0,Resale,2024,4,2
2024-04-14,Yuen Long,New Territories & Outlying Islands,THE VICTORIA,"23 Canton Avenue, Yuen Long",BLOCK D,26,12,57.6,3656800.0,63486.0,Resale,2024,4,2
2024-04-14,Kwun Tong,Kowloon,LILY MANSION,"188 Nathan Lane, Kwun Tong",BLOCK B,7,36,44.1,3104700.0,70401.0,Resale,2024,4,2
2024-04-14,Wong Tai Sin,Kowloon,VIOLET TERRACE,"80 Queen Gardens, Wong Tai Sin",BLOCK F,11,4,71.9,3916700.0,54474.0,Resale,2024,4,2
2024-04-14,Islands,New Territories & Outlying Islands,SAPPHIRE TOWER,"176 Princess Road, Islands",BLOCK D,13,11,31.0,2133800.0,68833.0,New Sale,2024,4,2
2024-04-14,Wong Tai Sin,Kowloon,SKY TOWER,"24 Queen Gardens, Wong Tai Sin",BLOCK A,1,22,70.1,3544600.0,50565.0,New Sale,2024,4,2
2024-04-14,Southern,Hong Kong Island,RIVERSIDE PALACE,"113 Hennessy Gardens, Southern",BLOCK B,27,33,38.9,3222700.0,82846.0,Resale,2024,4,2
2024-04-15,Kowloon City,Kowloon,CRYSTAL HOUSE,"89 Canton Street, Kowloon City",BLOCK D,12,30,63.5,4519000.0,71165.0,Resale,2024,4,2
2024-04-15,Tai Po,New Territories & Outlying Islands,EMERALD PLAZA,"116 Canton Lane, Tai Po",BLOCK F,28,9,60.0,4567500.0,76125.0,Resale,2024,4,2
2024-04-15,Central & Western,Hong Kong Island,DAISY GARDEN,"194 Queen Lane, Central & Western",BLOCK C,24,3,49.4,3940500.0,79768.0,Resale,2024,4,2
2024-04-15,Tsuen Wan,New Territories & Outlying Islands,VIOLET TERRACE,"2 Victoria Drive, Tsuen Wan",BLOCK C,32,17,31.6,1231300.0,38966.0,Resale,2024,4,2
2024-04-15,Central & Western,Hong Kong Island,PEAK RESIDENCE,"41 Lockhart Drive, Central & Western",BLOCK F,38,17,62.7,4734500.0,75511.0,Resale,2024,4,2
2024-04-15,Kwai Tsing,New Territories & Outlying Islands,LOTUS TOWER,"130 Nathan Path, Kwai Tsing",BLOCK A,1,34,53.9,3576400.0,66353.0,New Sale,2024,4,2
2024-04-15,Sai Kung,New Territories & Outlying Islands,JASMINE TERRACE,"95 Canton Path, Sai Kung",BLOCK B,4,2,27.7,1564600.0,56482.0,Resale,2024,4,2
2024-04-15,Yau Tsim Mong,Kowloon,SUNFLOWER HEIGHTS,"36 Prince Street, Yau Tsim Mong",BLOCK B,26,36,70.6,5754500.0,81509.0,Resale,2024,4,2
2024-04-15,Islands,New Territories & Outlying Islands,THE VICTORIA,"192 Des Voeux Lane, Islands",BLOCK F,39,4,42.3,3213900.0,75978.0,Resale,2024,4,2
2024-04-15,Yuen Long,New Territories & Outlying Islands,ORCHID GARDEN,"180 Queen Court, Yuen Long",BLOCK D,18,28,49.1,2170900.0,44214.0,Resale,2024,4,2
2024-04-15,Sai Kung,New Territories & Outlying Islands,PEARL COURT,"180 Prince Lane, Sai Kung",BLOCK F,20,12,25.8,1930400.0,74823.0,Resale,2024,4,2
2024-04-15,Islands,New Territories & Outlying Islands,VIOLET TERRACE,"23 Lockhart Court, Islands",BLOCK E,13,5,67.2,4346400.0,64679.0,Resale,2024,4,2
2024-04-15,Kowloon City,Kowloon,LOTUS TOWER,"168 Victoria Street, Kowloon City",BLOCK B,5,23,70.2,4251400.0,60561.0,Resale,2024,4,2
2024-04-15,Eastern,Hong Kong Island,AMBER COURT,"3 Canton Street, Eastern",BLOCK A,34,22,68.3,7616300.0,111512.0,Resale,2024,4,2
2024-04-16,Kowloon City,Kowloon,RIVERSIDE PALACE,"195 Canton Court, Kowloon City",BLOCK C,30,22,71.6,5150100.0,71929.0,Resale,2024,4,2
2024-04-16,North,New Territories & Outlying Islands,METROPOLIS PARK,"79 Princess Road, North",BLOCK F,5,18,59.8,4031800.0,67421.0,Resale,2024,4,2
2024-04-16,North,New Territories & Outlying Islands,RUBY MANSION,"137 King Avenue, North",BLOCK D,32,33,34.4,1402700.0,40776.0,Resale,2024,4,2
2024-04-16,Yau Tsim Mong,Kowloon,DAISY GARDEN,"199 Canton Lane, Yau Tsim Mong",BLOCK D,15,33,50.6,3018100.0,59647.0,Resale,2024,4,2
2024-04-16,Islands,New Territories & Outlying Islands,RUBY MANSION,"112 Prince Street, Islands",BLOCK D,19,36,79.1,3806400.0,48121.0,New Sale,2024,4,2
2024-04-16,Tuen Mun,New Territories & Outlying Islands,MAGNOLIA PLACE,"122 Lockhart Gardens, Tuen Mun",BLOCK A,38,18,73.7,3043100.0,41291.0,Resale,2024,4,2
2024-04-16,Kwun Tong,Kowloon,CRYSTAL HOUSE,"111 King Drive, Kwun Tong",BLOCK F,6,7,25.0,2259400.0,90378.0,Resale,2024,4,2
2024-04-16,Sha Tin,New Territories & Outlying Islands,HARBOUR VIEW,"49 Victoria Avenue, Sha Tin",BLOCK C,20,18,71.6,5087000.0,71048.0,Resale,2024,4,2
2024-04-17,Sham Shui Po,Kowloon,SAPPHIRE TOWER,"86 Princess Gardens, Sham Shui Po",BLOCK F,12,20,75.8,6829100.0,90094.0,Resale,2024,4,2
2024-04-17,Sai Kung,New Territories & Outlying Islands,CRYSTAL HOUSE,"109 Princess Lane, Sai Kung",BLOCK E,29,27,67.8,4562900.0,67300.0,Resale,2024,4,2
2024-04-17,Kwai Tsing,New Territories & Outlying Islands,ROSE COURT,"67 Lockhart Lane, Kwai Tsing",BLOCK F,15,28,76.2,4767000.0,62559.0,Resale,2024,4,2
2024-04-17,Yuen Long,New Territories & Outlying Islands,LILY MANSION,"75 Prince Road, Yuen Long",BLOCK F,20,14,46.2,2403800.0,52031.0,New Sale,2024,4,2
2024-04-17,Wan Chai,Hong Kong Island,SKY TOWER,"118 King Drive, Wan Chai",BLOCK D,25,20,76.5,5600600.0,73210.0,Resale,2024,4,2
2024-04-17,Yuen Long,New Territories & Outlying Islands,AMBER COURT,"130 King Path, Yuen Long",BLOCK F,31,39,37.7,3158800.0,83789.0,New Sale,2024,4,2
2024-04-17,Tuen Mun,New Territories & Outlying Islands,METROPOLIS PARK,"109 Prince Road, Tuen Mun",BLOCK B,39,18,67.7,3601300.0,53195.0,Resale,2024,4,2
2024-04-17,Sham Shui Po,Kowloon,HARBOUR VIEW,"144 Prince Drive, Sham Shui Po",BLOCK D,25,6,70.6,4771400.0,67584.0,New Sale,2024,4,2
2024-04-17,Yau Tsim Mong,Kowloon,MAGNOLIA PLACE,"33 Prince Gardens, Yau Tsim Mong",BLOCK E,18,4,75.5,5552100.0,73538.0,Resale,2024,4,2
2024-04-18,Islands,New Territories & Outlying Islands,ORCHID GARDEN,"100 Des Voeux Drive, Islands",BLOCK C,10,5,58.1,3790400.0,65239.0,Resale,2024,4,2
2024-04-18,Kowloon City,Kowloon,TULIP COURT,"41 Victoria Court, Kowloon City",BLOCK A,31,13,28.1,1498100.0,53314.0,Resale,2024,4,2
2024-04-18,Yuen Long,New Territories & Outlying Islands,JADE GARDEN,"5 King Drive, Yuen Long",BLOCK C,36,20,31.2,1439500.0,46137.0,Resale,2024,4,2
2024-04-18,Wong Tai Sin,Kowloon,SUNFLOWER HEIGHTS,"110 Princess Drive, Wong Tai Sin",BLOCK A,33,12,54.9,4001500.0,72887.0,Resale,2024,4,2
2024-04-18,Yuen Long,New Territories & Outlying Islands,DIAMOND HILL,"142 King Path, Yuen Long",BLOCK A,35,38,42.6,3150900.0,73965.0,New Sale,2024,4,2
2024-04-18,Wong Tai Sin,Kowloon,PEARL COURT,"166 King Path, Wong Tai Sin",BLOCK D,7,34,39.2,2374900.0,60584.0,Resale,2024,4,2
2024-04-18,Yau Tsim Mong,Kowloon,DIAMOND HILL,"80 Lockhart Path, Yau Tsim Mong",BLOCK D,35,9,36.4,3093700.0,84992.0,Resale,2024,4,2
2024-04-18,Wan Chai,Hong Kong Island,OCEAN FRONT,"48 Lockhart Gardens, Wan Chai",BLOCK B,11,27,56.0,4519400.0,80704.0,New Sale,2024,4,2
2024-04-18,Southern,Hong Kong Island,RUBY MANSION,"152 King Drive, Southern",BLOCK E,25,4,29.4,2586100.0,87964.0,Resale,2024,4,2
2024-04-18,Southern,Hong Kong Island,LOTUS TOWER,"171 Victoria Gardens, Southern",BLOCK B,32,16,26.6,2722800.0,102362.0,Resale,2024,4,2
2024-04-18,Sha Tin,New Territories & Outlying Islands,GOLDEN HEIGHTS,"149 Lockhart Drive, Sha Tin",BLOCK C,37,35,30.8,1633400.0,53034.0,Resale,2024,4,2
2024-04-18,Islands,New Territories & Outlying Islands,METROPOLIS PARK,"123 King Court, Islands",BLOCK B,9,4,36.6,2287400.0,62496.0,Resale,2024,4,2
2024-04-18,Central & Western,Hong Kong Island,MAGNOLIA PLACE,"144 Queen Gardens, Central & Western",BLOCK A,28,4,76.1,6353400.0,83488.0,Resale,2024,4,2
2024-04-18,Wong Tai Sin,Kowloon,ORCHID GARDEN,"60 Princess Road, Wong Tai Sin",BLOCK C,6,31,32.4,2163000.0,66758.0,Resale,2024,4,2
2024-04-18,Sham Shui Po,Kowloon,RIVERSIDE PALACE,"14 Canton Court, Sham Shui Po",BLOCK E,2,5,62.4,4346300.0,69653.0,New Sale,2024,4,2
2024-04-19,Islands,New Territories & Outlying Islands,SKY TOWER,"101 King Path, Islands",BLOCK F,37,12,71.9,4053500.0,56377.0,New Sale,2024,4,2
2024-04-19,Central & Western,Hong Kong Island,PEAK RESIDENCE,"186 Des Voeux Path, Central & Western",BLOCK C,24,18,28.7,2464400.0,85866.0,Resale,2024,4,2
2024-04-19,Wan Chai,Hong Kong Island,SUNSHINE COURT,"113 Des Voeux Lane, Wan Chai",BLOCK C,26,2,54.7,4379900.0,80072.0,Resale,2024,4,2
2024-04-19,Sha Tin,New Territories & Outlying Islands,JASMINE TERRACE,"55 Prince Drive, Sha Tin",BLOCK A,12,13,39.3,2652800.0,67502.0,New Sale,2024,4,2
2024-04-19,Kwai Tsing,New Territories & Outlying Islands,PEARL COURT,"155 Princess Street, Kwai Tsing",BLOCK C,9,26,32.1,2514600.0,78338.0,New Sale,2024,4,2
2024-04-19,Tai Po,New Territories & Outlying Islands,EMERALD PLAZA,"60 Canton Path, Tai Po",BLOCK E,3,29,65.5,4569500.0,69763.0,Resale,2024,4,2
2024-04-19,Wong Tai Sin,Kowloon,OCEAN FRONT,"121 Victoria Path, Wong Tai Sin",BLOCK B,20,22,65.0,4478400.0,68898.0,Resale,2024,4,2
2024-04-19,Tuen Mun,New Territories & Outlying Islands,ROSE COURT,"109 King Avenue, Tuen Mun",BLOCK F,17,33,28.7,1684500.0,58692.0,Resale,2024,4,2
2024-04-19,Tai Po,New Territories & Outlying Islands,EMERALD PLAZA,"96 Hennessy Lane, Tai Po",BLOCK E,4,34,63.2,3214800.0,50867.0,Resale,2024,4,2
2024-04-19,Islands,New Territories & Outlying Islands,SAPPHIRE TOWER,"79 Hennessy Court, Islands",BLOCK A,22,26,45.9,3056800.0,66598.0,Resale,2024,4,2
2024-04-19,Tsuen Wan,New Territories & Outlying Islands,LILY MANSION,"131 Princess Path, Tsuen Wan",BLOCK C,22,30,40.9,1968700.0,48134.0,Resale,2024,4,2
2024-04-19,Sha Tin,New Territories & Outlying Islands,CRYSTAL HOUSE,"33 Des Voeux Lane, Sha Tin",BLOCK A,8,29,73.9,3137100.0,42450.0,Resale,2024,4,2
2024-04-19,Tsuen Wan,New Territories & Outlying Islands,DAISY GARDEN,"139 Lockhart Street, Tsuen Wan",BLOCK E,23,11,69.0,4659800.0,67534.0,New Sale,2024,4,2
2024-04-20,Yau Tsim Mong,Kowloon,SUNSHINE COURT,"62 Princess Court, Yau Tsim Mong",BLOCK F,21,12,29.4,2221100.0,75549.0,Resale,2024,4,2
2024-04-20,Kwun Tong,Kowloon,LAGUNA CITY,"50 Victoria Lane, Kwun Tong",BLOCK D,14,4,44.2,3869100.0,87537.0,Resale,2024,4,2
2024-04-20,Kwun Tong,Kowloon,VIOLET TERRACE,"106 Victoria Avenue, Kwun Tong",BLOCK F,2,39,53.7,3980200.0,74119.0,Resale,2024,4,2
2024-04-20,Islands,New Territories & Outlying Islands,OCEAN FRONT,"148 Princess Court, Islands",BLOCK E,16,4,48.6,3327200.0,68461.0,Resale,2024,4,2
2024-04-20,Islands,New Territories & Outlying Islands,LAGUNA CITY,"11 King Street, Islands",BLOCK C,2,25,69.2,3504600.0,50644.0,New Sale,2024,4,2
2024-04-20,Eastern,Hong Kong Island,JADE GARDEN,"144 Nathan Lane, Eastern",BLOCK F,11,15,37.5,2831600.0,75509.0,Resale,2024,4,2
2024-04-20,Southern,Hong Kong Island,RUBY MANSION,"173 Des Voeux Court, Southern",BLOCK B,38,11,60.6,5199700.0,85804.0,Resale,2024,4,2
2024-04-20,Yuen Long,New Territories & Outlying Islands,DAISY GARDEN,"137 Hennessy Road, Yuen Long",BLOCK F,38,31,31.5,2625100.0,83337.0,New Sale,2024,4,2
2024-04-20,Wan Chai,Hong Kong Island,METROPOLIS PARK,"50 Prince Drive, Wan Chai",BLOCK C,36,24,57.6,6676200.0,115906.0,Resale,2024,4,2
2024-04-20,Kwai Tsing,New Territories & Outlying Islands,VIOLET TERRACE,"200 Nathan Street, Kwai Tsing",BLOCK D,16,11,72.5,3558400.0,49081.0,Resale,2024,4,2
2024-04-21,Wan Chai,Hong Kong Island,SUNFLOWER HEIGHTS,"161 Lockhart Lane, Wan Chai",BLOCK D,37,36,44.7,4057500.0,90771.0,Resale,2024,4,2
2024-04-21,North,New Territories & Outlying Islands,DIAMOND HILL,"107 Des Voeux Road, North",BLOCK F,26,14,67.1,4180400.0,62301.0,Resale,2024,4,2
2024-04-21,Sai Kung,New Territories & Outlying Islands,PEARL COURT,"133 Queen Drive, Sai Kung",BLOCK A,18,27,54.3,3229500.0,59476.0,New Sale,2024,4,2
2024-04-21,Tai Po,New Territories & Outlying Islands,PEARL COURT,"41 Des Voeux Avenue, Tai Po",BLOCK E,21,38,66.2,4270700.0,64512.0,Resale,2024,4,2
2024-04-21,Kwun Tong,Kowloon,PEAK RESIDENCE,"132 Queen Path, Kwun Tong",BLOCK F,6,19,30.6,2550300.0,83342.0,Resale,2024,4,2
2024-04-21,Sai Kung,New Territories & Outlying Islands,HARBOUR VIEW,"72 King Drive, Sai Kung",BLOCK D,17,1,69.5,3365700.0,48427.0,New Sale,2024,4,2
2024-04-21,Sai Kung,New Territories & Outlying Islands,AMBER COURT,"129 Queen Street, Sai Kung",BLOCK F,8,23,66.9,3725200.0,55683.0,New Sale,2024,4,2
2024-04-21,Central & Western,Hong Kong Island,RIVERSIDE PALACE,"161 Hennessy Lane, Central & Western",BLOCK D,39,7,62.4,5183100.0,83063.0,Resale,2024,4,2
2024-04-21,Southern,Hong Kong Island,SUNSHINE COURT,"81 Nathan Court, Southern",BLOCK D,39,18,67.8,5897400.0,86983.0,Resale,2024,4,2
2024-04-21,Sha Tin,New Territories & Outlying Islands,VIOLET TERRACE,"175 Des Voeux Court, Sha Tin",BLOCK C,20,7,26.8,1522000.0,56792.0,Resale,2024,4,2
2024-04-21,Wong Tai Sin,Kowloon,SUNSHINE COURT,"170 Prince Court, Wong Tai Sin",BLOCK A,3,9,73.4,5577700.0,75990.0,New Sale,2024,4,2
2024-04-21,Sham Shui Po,Kowloon,SUNFLOWER HEIGHTS,"131 Lockhart Street, Sham Shui Po",BLOCK F,37,35,76.2,5589800.0,73357.0,New Sale,2024,4,2
2024-04-21,Southern,Hong Kong Island,AMBER COURT,"13 Queen Path, Southern",BLOCK C,19,2,66.3,6327000.0,95430.0,Resale,2024,4,2
2024-04-22,Sha Tin,New Territories & Outlying Islands,HARBOUR VIEW,"130 Prince Street, Sha Tin",BLOCK B,37,34,47.6,2784100.0,58490.0,Resale,2024,4,2
2024-04-22,Eastern,Hong Kong Island,RUBY MANSION,"58 Princess Drive, Eastern",BLOCK C,34,8,37.8,3436100.0,90903.0,Resale,2024,4,2
2024-04-22,Tuen Mun,New Territories & Outlying Islands,LAGUNA CITY,"42 Prince Street, Tuen Mun",BLOCK F,11,3,26.8,1486100.0,55453.0,Resale,2024,4,2
2024-04-22,Wan Chai,Hong Kong Island,TULIP COURT,"150 Canton Avenue, Wan Chai",BLOCK E,37,14,79.7,6309500.0,79165.0,Resale,2024,4,2
2024-04-22,Kwai Tsing,New Territories & Outlying Islands,SAPPHIRE TOWER,"166 Hennessy Street, Kwai Tsing",BLOCK C,5,17,30.4,1437800.0,47297.0,Resale,2024,4,2
2024-04-22,Tuen Mun,New Territories & Outlying Islands,MAGNOLIA PLACE,"32 King Court, Tuen Mun",BLOCK C,11,25,29.4,1446900.0,49214.0,Resale,2024,4,2
2024-04-22,Kwai Tsing,New Territories & Outlying Islands,SAPPHIRE TOWER,"170 King Path, Kwai Tsing",BLOCK E,17,5,68.0,3687300.0,54225.0,New Sale,2024,4,2
2024-04-22,Kwun Tong,Kowloon,PEAK RESIDENCE,"103 Hennessy Gardens, Kwun Tong",BLOCK F,9,9,51.5,3713800.0,72112.0,New Sale,2024,4,2
2024-04-22,Tsuen Wan,New Territories & Outlying Islands,LILY MANSION,"178 Lockhart Gardens, Tsuen Wan",BLOCK D,23,9,59.1,2836200.0,47990.0,Resale,2024,4,2
2024-04-22,North,New Territories & Outlying Islands,SKY TOWER,"28 Queen Gardens, North",BLOCK B,28,36,41.1,2620000.0,63748.0,Resale,2024,4,2
2024-04-22,Islands,New Territories & Outlying Islands,DAISY GARDEN,"22 Prince Avenue, Islands",BLOCK F,28,34,28.7,1956200.0,68162.0,New Sale,2024,4,2
2024-04-22,Wong Tai Sin,Kowloon,METROPOLIS PARK,"102 Nathan Road, Wong Tai Sin",BLOCK E,31,31,72.2,6298700.0,87240.0,New Sale,2024,4,2
2024-04-22,Eastern,Hong Kong Island,ROSE COURT,"17 Victoria Street, Eastern",BLOCK C,11,2,54.6,3656900.0,66977.0,Resale,2024,4,2
2024-04-22,Yau Tsim Mong,Kowloon,LOTUS TOWER,"118 Hennessy Path, Yau Tsim Mong",BLOCK D,27,4,70.9,6019600.0,84903.0,Resale,2024,4,2
2024-04-23,Wong Tai Sin,Kowloon,LOTUS TOWER,"35 Lockhart Court, Wong Tai Sin",BLOCK D,18,19,60.4,3460700.0,57297.0,Resale,2024,4,2
2024-04-23,Southern,Hong Kong Island,LILY MANSION,"12 Queen Street, Southern",BLOCK D,37,31,50.8,3751800.0,73855.0,Resale,2024,4,2
2024-04-23,Yau Tsim Mong,Kowloon,HARBOUR VIEW,"1 Des Voeux Avenue, Yau Tsim Mong",BLOCK A,9,19,79.1,6240800.0,78897.0,Resale,2024,4,2
2024-04-23,Southern,Hong Kong Island,ROSE COURT,"32 Canton Avenue, Southern",BLOCK C,2,26,63.4,5572600.0,87896.0,Resale,2024,4,2
2024-04-23,Sha Tin,New Territories & Outlying Islands,RIVERSIDE PALACE,"11 Hennessy Street, Sha Tin",BLOCK D,39,3,35.9,1622500.0,45195.0,Resale,2024,4,2
2024-04-23,Central & Western,Hong Kong Island,MAGNOLIA PLACE,"131 Queen Road, Central & Western",BLOCK F,17,23,53.3,4173200.0,78296.0,New Sale,2024,4,2
2024-04-23,Islands,New Territories & Outlying Islands,OCEAN FRONT,"75 Victoria Gardens, Islands",BLOCK E,27,19,45.1,3102700.0,68797.0,Resale,2024,4,2
2024-04-23,Southern,Hong Kong Island,SUNSHINE COURT,"66 Queen Avenue, Southern",BLOCK B,14,22,74.2,7525600.0,101423.0,Resale,2024,4,2
2024-04-23,Yuen Long,New Territories & Outlying Islands,JADE GARDEN,"3 Princess Path, Yuen Long",BLOCK B,16,12,69.8,3509600.0,50281.0,Resale,2024,4,2
2024-04-23,Tai Po,New Territories & Outlying Islands,RUBY MANSION,"195 Nathan Avenue, Tai Po",BLOCK D,30,27,32.6,2760400.0,84674.0,Resale,2024,4,2
2024-04-23,Tai Po,New Territories & Outlying Islands,RIVERSIDE PALACE,"143 Canton Drive, Tai Po",BLOCK E,26,4,69.1,5170300.0,74824.0,Resale,2024,4,2
2024-04-23,Kwun Tong,Kowloon,SUNFLOWER HEIGHTS,"70 King Avenue, Kwun Tong",BLOCK E,4,29,67.9,4962300.0,73083.0,Resale,2024,4,2
2024-04-23,Tsuen Wan,New Territories & Outlying Islands,SUNFLOWER HEIGHTS,"73 Des Voeux Avenue, Tsuen Wan",BLOCK D,34,32,64.0,5037200.0,78707.0,Resale,2024,4,2
2024-04-23,Kowloon City,Kowloon,PEARL COURT,"166 Victoria Road, Kowloon City",BLOCK E,21,36,41.0,2852200.0,69565.0,New Sale,2024,4,2
2024-04-23,Central & Western,Hong Kong Island,SKY TOWER,"131 Prince Drive, Central & Western",BLOCK E,39,3,30.8,3406100.0,110588.0,Resale,2024,4,2
2024-04-23,Tai Po,New Territories & Outlying Islands,PEAK RESIDENCE,"127 Princess Path, Tai Po",BLOCK D,16,7,79.6,5816500.0,73071.0,Resale,2024,4,2
2024-04-24,Tsuen Wan,New Territories & Outlying Islands,ORCHID GARDEN,"29 Canton Street, Tsuen Wan",BLOCK E,19,11,38.7,2536100.0,65532.0,Resale,2024,4,2
2024-04-24,Southern,Hong Kong Island,RIVERSIDE PALACE,"105 Lockhart Gardens, Southern",BLOCK C,34,3,63.3,4841800.0,76489.0,Resale,2024,4,2
2024-04-24,Tai Po,New Territories & Outlying Islands,EMERALD PLAZA,"81 Des Voeux Avenue, Tai Po",BLOCK B,20,1,74.7,4905700.0,65672.0,Resale,2024,4,2
2024-04-24,Kwun Tong,Kowloon,SUNFLOWER HEIGHTS,"1 Lockhart Drive, Kwun Tong",BLOCK F,38,14,39.7,3064100.0,77182.0,New Sale,2024,4,2
2024-04-24,Eastern,Hong Kong Island,SUNSHINE COURT,"121 Prince Avenue, Eastern",BLOCK B,15,21,56.1,4795200.0,85476.0,Resale,2024,4,2
2024-04-24,Tai Po,New Territories & Outlying Islands,SUNSHINE COURT,"66 Lockhart Drive, Tai Po",BLOCK B,8,26,36.9,2127100.0,57646.0,Resale,2024,4,2
2024-04-24,Kwai Tsing,New Territories & Outlying Islands,DIAMOND HILL,"130 King Street, Kwai Tsing",BLOCK A,20,15,37.1,2172500.0,58559.0,Resale,2024,4,2
2024-04-24,Wan Chai,Hong Kong Island,EMERALD PLAZA,"107 Nathan Gardens, Wan Chai",BLOCK A,11,19,57.0,6080700.0,106679.0,Resale,2024,4,2
2024-04-24,Tuen Mun,New Territories & Outlying Islands,ROSE COURT,"157 Lockhart Avenue, Tuen Mun",BLOCK F,3,31,69.5,4527500.0,65144.0,Resale,2024,4,2
2024-04-24,Tuen Mun,New Territories & Outlying Islands,SKY TOWER,"30 Prince Gardens, Tuen Mun",BLOCK C,23,25,63.2,3359600.0,53158.0,Resale,2024,4,2
2024-04-24,Sai Kung,New Territories & Outlying Islands,RUBY MANSION,"43 Canton Avenue, Sai Kung",BLOCK C,12,14,75.7,3802400.0,50230.0,New Sale,2024,4,2
2024-04-24,Sai Kung,New Territories & Outlying Islands,JASMINE TERRACE,"179 Hennessy Path, Sai Kung",BLOCK D,27,1,28.8,2516800.0,87390.0,Resale,2024,4,2
2024-04-24,Tuen Mun,New Territories & Outlying Islands,LOTUS TOWER,"55 Lockhart Avenue, Tuen Mun",BLOCK F,20,6,79.2,5959500.0,75246.0,Resale,2024,4,2
2024-04-24,Kwun Tong,Kowloon,MAGNOLIA PLACE,"184 Canton Lane, Kwun Tong",BLOCK E,19,19,72.1,6872800.0,95323.0,Resale,2024,4,2
2024-04-25,North,New Territories & Outlying Islands,PEARL COURT,"196 Hennessy Street, North",BLOCK D,15,37,78.6,4388300.0,55831.0,Resale,2024,4,2
2024-04-25,Southern,Hong Kong Island,LILY MANSION,"110 Nathan Street, Southern",BLOCK F,20,16,55.4,3797800.0,68552.0,New Sale,2024,4,2
